,Device_type,Device_ID,Device_brand,Device_model,Manufacture_Date,Allocation_Date,device_in_use,water_damage,device_responsive,battery_health,Usage(hrs),Latency(ms)
842,Laptop,85654792,HP,Pavilion,2019-05-22,2021-01-16,Yes,No,Yes,Good,13.32,Good
843,Feature Phone,32736984,Nokia,215,2014-05-20,2021-02-08,Yes,No,Yes,Average,9.64,Average
844,Feature Phone,85672734,Nokia,8000,2014-12-27,2021-04-24,No,No,No,Good,15.44,Good
845,Smart Phone,60521774,OnePlus,OnePlus 7,2017-05-02,2021-05-22,No,No,No,Good,14.4,Good
846,Laptop,76852534,Lenovo,Ideapad,2017-07-05,2021-01-15,Yes,No,Yes,Good,11.48,Good
847,Feature Phone,03505991,Nokia,125,2016-06-17,2021-02-16,Yes,No,Yes,Average,7.39,Average
848,Feature Phone,81766451,Samsung,6300,2017-07-09,2021-05-01,No,Yes,No,Poor,3.12,Poor
849,Feature Phone,13697204,Samsung,125,2017-09-16,2021-04-23,Yes,No,Yes,Average,9.56,Average
850,Laptop,05300532,Lenovo,ThinkPad,2020-03-01,2021-03-22,Yes,Yes,Yes,Average,9.55,Average
851,Laptop,27490525,Apple,MacBook,2015-02-17,2021-05-29,No,Yes,No,Average,8.57,Average
852,Smart Phone,97162438,OnePlus,OnePlus 8,2014-06-25,2021-03-13,No,Yes,Yes,Poor,1.36,Poor
853,Laptop,88279039,HP,Pavilion,2020-10-25,2021-06-13,No,No,Yes,Good,19.59,Good
854,Feature Phone,91439147,Nokia,215,2015-11-19,2021-03-09,No,Yes,No,Good,13.8,Good
855,Feature Phone,62028387,Samsung,225,2014-08-30,2021-05-18,No,Yes,No,Average,8.23,Average
856,Smart Phone,73146759,Samsung,Galaxy J7 duo,2014-05-29,2021-01-05,Yes,No,Yes,Good,17.6,Good
857,Feature Phone,12734344,Samsung,215,2015-06-16,2021-08-01,No,Yes,Yes,Average,8.35,Average
858,Feature Phone,81647606,Samsung,215,2014-05-19,2021-07-04,Yes,No,Yes,Good,13.16,Good
859,Feature Phone,13839567,Samsung,6300,2017-02-14,2021-04-28,No,No,No,Good,19.18,Good
860,Smart Phone,52086700,Apple,Iphone 11,2018-12-24,2021-08-07,Yes,Yes,Yes,Good,16.17,Good
861,Laptop,20091460,Lenovo,Ideapad,2016-02-08,2021-04-06,No,Yes,No,Good,15.86,Good
862,Feature Phone,44891619,Nokia,8000,2016-12-12,2021-01-30,No,Yes,Yes,Good,11.94,Good
863,Smart Phone,58192054,OnePlus,OnePlus nord,2014-03-19,2021-02-04,No,No,Yes,Good,17.96,Good
864,Feature Phone,43901470,Nokia,5310,2016-02-01,2021-05-01,No,Yes,No,Good,15.68,Good
865,Smart Phone,49897159,Blackberry,Aurora,2018-03-12,2021-05-29,No,No,No,Poor,4.4,Poor
866,Laptop,53478702,Apple,ProBook,2019-07-21,2021-03-30,Yes,No,Yes,Good,19.59,Good
867,Feature Phone,75684129,Nokia,6300,2015-04-16,2021-01-12,No,Yes,No,Good,13.9,Good
868,Laptop,93870955,Lenovo,Ideapad,2014-01-08,2021-04-24,No,No,Yes,Poor,4.91,Poor
869,Laptop,72475652,Apple,MacBook,2020-01-01,2021-07-11,No,Yes,Yes,Good,11.93,Good
870,Feature Phone,22133229,Samsung,8000,2017-03-10,2021-01-28,Yes,Yes,Yes,Good,16.93,Good
871,Smart Phone,63905823,Apple,Iphone 12,2016-10-17,2021-08-05,Yes,No,Yes,Good,18.48,Good
872,Smart Phone,48593342,Samsung,Galaxy A8s,2014-02-18,2021-03-23,No,No,Yes,Poor,2.72,Poor
873,Laptop,75088491,Lenovo,Ideapad,2015-11-20,2021-07-25,No,Yes,Yes,Poor,3.28,Poor
874,Smart Phone,02475417,Samsung,Galaxy J7 duo,2019-07-03,2021-01-04,Yes,No,Yes,Good,14.8,Good
875,Laptop,00240802,Dell,Vostro,2014-01-17,2021-07-08,No,Yes,No,Poor,2.46,Poor
876,Laptop,33885384,Lenovo,ThinkPad,2016-07-01,2021-06-06,No,No,No,Average,6.99,Average
877,Feature Phone,09599093,Samsung,6300,2016-01-27,2021-04-27,No,Yes,Yes,Good,12.55,Good
878,Laptop,19526782,Lenovo,Ideapad,2017-04-29,2021-05-16,Yes,Yes,Yes,Good,17.25,Good
879,Feature Phone,90176760,Samsung,6300,2014-10-25,2021-04-12,No,No,No,Good,17.55,Good
880,Laptop,48677158,Dell,Vostro,2019-10-26,2021-05-10,No,Yes,No,Poor,4.29,Poor
881,Feature Phone,36149858,Nokia,6300,2016-01-19,2021-06-14,No,Yes,No,Average,7.86,Average
882,Feature Phone,38488979,Samsung,125,2015-04-10,2021-05-16,No,Yes,No,Poor,2.9,Poor
883,Smart Phone,15391452,Apple,Iphone 7,2014-01-18,2021-07-23,No,No,No,Average,8.11,Average
884,Feature Phone,80146612,Samsung,6300,2014-05-14,2021-07-23,Yes,No,Yes,Poor,4.91,Poor
885,Feature Phone,06862312,Samsung,8000,2014-02-11,2021-04-28,No,No,No,Good,13.52,Good
886,Smart Phone,24860239,Oppo,N1,2017-12-28,2021-01-25,Yes,No,Yes,Good,11.4,Good
887,Feature Phone,53061393,Samsung,6300,2019-10-22,2021-02-17,No,No,No,Poor,3.58,Poor
888,Feature Phone,24036160,Nokia,225,2016-08-09,2021-05-05,No,No,Yes,Good,18.83,Good
889,Smart Phone,75982478,Oppo,R1,2018-08-07,2021-03-25,No,Yes,No,Average,9.44,Average
890,Laptop,50432042,Dell,Vostro,2017-01-03,2021-02-15,No,No,No,Average,9.33,Average
891,Feature Phone,96973301,Samsung,5310,2018-04-23,2021-04-01,No,Yes,No,Poor,1.3,Poor
892,Smart Phone,16111134,Blackberry,Aurora,2020-01-08,2021-03-07,No,Yes,No,Good,13.33,Good
893,Smart Phone,06526481,Nokia,X10,2017-08-09,2021-06-05,Yes,No,Yes,Good,13.98,Good
894,Laptop,15644305,HP,Pavilion,2014-03-24,2021-01-07,No,No,No,Poor,2.52,Poor
895,Feature Phone,18596274,Samsung,225,2017-08-14,2021-01-16,Yes,No,Yes,Good,11.59,Good
896,Smart Phone,86203296,Blackberry,Q10,2019-02-14,2021-05-08,No,No,No,Good,14.11,Good
897,Smart Phone,46146199,Blackberry,Curve,2017-03-21,2021-06-28,No,Yes,Yes,Average,9.38,Average
898,Feature Phone,58192740,Nokia,125,2016-11-05,2021-03-14,No,No,No,Poor,4.91,Poor
899,Laptop,44139476,Lenovo,ThinkPad,2017-03-10,2021-06-03,No,No,Yes,Average,8.1,Average
900,Laptop,20780180,HP,Pavilion,2015-01-06,2021-05-24,No,No,No,Good,14.77,Good
901,Feature Phone,72167960,Samsung,215,2017-12-18,2021-04-13,No,No,No,Poor,2.93,Poor
902,Feature Phone,68650117,Nokia,215,2016-10-31,2021-01-01,No,No,No,Average,6.79,Average
903,Smart Phone,02421230,OnePlus,OnePlus nord,2014-12-15,2021-04-09,No,Yes,No,Average,6.32,Average
904,Feature Phone,16264632,Nokia,225,2020-04-24,2021-06-23,No,No,No,Poor,1.86,Poor
905,Laptop,72195789,Apple,MacBook,2016-04-24,2021-05-21,Yes,No,Yes,Good,17.69,Good
906,Feature Phone,83582813,Nokia,6300,2015-12-15,2021-02-06,No,No,Yes,Average,9.49,Average
907,Smart Phone,73353799,Samsung,Galaxy J7 duo,2015-06-11,2021-02-19,No,Yes,No,Average,6.23,Average
908,Smart Phone,37006884,Oppo,A11k,2016-02-29,2021-02-04,Yes,No,Yes,Average,6.25,Average
909,Smart Phone,24382762,Oppo,R1,2019-05-12,2021-07-14,No,No,No,Poor,1.8,Poor
910,Laptop,10851463,Apple,ProBook,2019-07-20,2021-07-21,No,No,Yes,Average,6.36,Average
911,Smart Phone,43942275,Oppo,Joy,2019-01-06,2021-04-13,No,No,No,Good,11.67,Good
912,Laptop,71596051,HP,Probook,2020-07-29,2021-05-09,No,No,No,Good,12.65,Good
913,Smart Phone,38809644,Nokia,XR20,2018-06-27,2021-05-15,Yes,No,Yes,Average,7.25,Average
914,Feature Phone,14711473,Nokia,215,2018-05-23,2021-07-03,No,No,Yes,Poor,2.2,Poor
915,Laptop,04813859,HP,Pavilion,2014-08-05,2021-05-31,Yes,No,Yes,Good,14.82,Good
916,Laptop,71288390,Apple,ProBook,2017-10-27,2021-06-25,No,Yes,Yes,Poor,1.94,Poor
917,Feature Phone,00475624,Nokia,125,2015-06-21,2021-01-30,No,No,No,Good,16.72,Good
918,Laptop,21510571,Dell,Inspiron,2019-11-26,2021-01-14,Yes,No,Yes,Poor,1.54,Poor
919,Smart Phone,05897773,Nokia,C20 Plus,2016-07-13,2021-05-18,No,No,No,Good,17.74,Good
920,Smart Phone,29918447,OnePlus,OnePlus 7pro,2017-05-05,2021-02-11,No,Yes,Yes,Average,8.94,Average
921,Smart Phone,79557832,Blackberry,Torch,2014-06-28,2021-03-04,No,No,Yes,Average,8.6,Average
922,Feature Phone,40485881,Samsung,215,2016-01-01,2021-07-06,No,No,Yes,Good,12.38,Good
923,Smart Phone,51326432,Blackberry,Passport,2020-07-16,2021-05-28,Yes,Yes,Yes,Average,6.23,Average
924,Feature Phone,24710671,Nokia,225,2018-12-11,2021-04-04,No,No,Yes,Good,14.74,Good
925,Smart Phone,65946251,Blackberry,Q5,2018-10-04,2021-03-29,No,Yes,No,Poor,3.8,Poor
926,Smart Phone,50257256,Oppo,Joy,2019-04-26,2021-03-05,No,Yes,No,Poor,1.75,Poor
927,Feature Phone,77281227,Samsung,125,2014-06-04,2021-01-13,No,Yes,No,Average,7.81,Average
928,Laptop,66726647,Dell,Vostro,2014-06-29,2021-06-09,Yes,Yes,Yes,Poor,4.8,Poor
929,Laptop,34558645,Dell,Inspiron,2016-08-07,2021-04-04,No,Yes,Yes,Good,13.9,Good
930,Smart Phone,93418805,Oppo,N1,2018-04-05,2021-03-19,No,Yes,No,Poor,1.78,Poor
931,Laptop,42416388,HP,EliteBook,2015-10-16,2021-07-12,Yes,Yes,Yes,Poor,3.73,Poor
932,Feature Phone,74094936,Nokia,125,2015-01-29,2021-01-24,No,No,No,Average,9.57,Average
933,Feature Phone,28447849,Nokia,215,2019-03-23,2021-05-10,No,No,No,Poor,2.14,Poor
934,Smart Phone,42386308,Nokia,T20,2015-02-03,2021-02-01,No,No,Yes,Good,18.55,Good
935,Smart Phone,61385023,Nokia,T20,2016-04-16,2021-01-23,No,Yes,Yes,Poor,2.2,Poor
936,Feature Phone,73257486,Nokia,5310,2017-04-14,2021-06-24,No,Yes,Yes,Good,19.36,Good
937,Laptop,11985082,Dell,Inspiron,2017-07-09,2021-05-19,No,Yes,Yes,Poor,2.71,Poor
938,Laptop,21756405,HP,EliteBook,2018-08-16,2021-01-31,No,Yes,No,Poor,1.14,Poor
939,Smart Phone,81179213,OnePlus,OnePlus 6,2017-01-26,2021-07-11,No,No,No,Average,9.24,Average
940,Feature Phone,09037410,Samsung,5310,2014-07-29,2021-02-25,Yes,Yes,Yes,Poor,2.2,Poor
941,Smart Phone,48744492,Apple,Iphone 5S,2019-11-13,2021-07-24,No,No,No,Good,14.92,Good
942,Feature Phone,51454869,Nokia,215,2018-07-03,2021-02-15,Yes,Yes,Yes,Good,11.13,Good
943,Feature Phone,70838091,Samsung,5310,2014-08-02,2021-07-03,Yes,Yes,Yes,Poor,2.41,Poor
944,Laptop,76317378,HP,EliteBook,2014-04-01,2021-07-08,No,Yes,Yes,Average,8.17,Average
945,Laptop,49181449,Lenovo,ThinkPad,2015-01-19,2021-06-20,No,Yes,No,Good,16.47,Good
946,Feature Phone,17393195,Samsung,5310,2015-11-14,2021-01-29,No,Yes,Yes,Average,7.89,Average
947,Feature Phone,15303721,Nokia,5310,2015-09-17,2021-07-21,No,Yes,No,Good,11.74,Good
948,Feature Phone,65971017,Samsung,6300,2020-03-06,2021-05-29,Yes,No,Yes,Good,12.9,Good
949,Smart Phone,40775937,OnePlus,OnePlus 8,2018-02-05,2021-03-04,No,No,Yes,Poor,4.29,Poor
950,Feature Phone,15989888,Samsung,215,2017-07-19,2021-05-12,No,Yes,No,Average,6.15,Average
951,Feature Phone,21566165,Nokia,5310,2017-07-21,2021-02-28,No,No,No,Good,13.21,Good
952,Laptop,68479015,Lenovo,ThinkPad,2015-07-01,2021-07-08,No,Yes,No,Poor,3.59,Poor
953,Feature Phone,85311343,Samsung,225,2014-03-25,2021-04-16,Yes,Yes,Yes,Poor,3.71,Poor
954,Smart Phone,40877624,Blackberry,Q10,2015-09-20,2021-03-09,No,Yes,No,Good,14.47,Good
955,Smart Phone,97994794,Nokia,X20,2014-03-03,2021-06-21,Yes,No,Yes,Good,19.83,Good
956,Laptop,71876450,Apple,MacBook,2016-03-13,2021-07-28,Yes,No,Yes,Poor,1.46,Poor
957,Smart Phone,75680244,Apple,Iphone 11,2019-05-01,2021-06-05,No,Yes,Yes,Good,18.81,Good
958,Feature Phone,46489869,Nokia,215,2015-06-20,2021-06-15,No,No,No,Poor,3.48,Poor
959,Smart Phone,18678710,Blackberry,Torch,2020-08-28,2021-07-09,No,No,Yes,Good,11.41,Good
960,Feature Phone,29725465,Samsung,8000,2017-12-15,2021-08-04,No,Yes,No,Poor,4.7,Poor
961,Laptop,18966763,Dell,Inspiron,2015-11-10,2021-01-11,No,No,No,Poor,2.36,Poor
962,Smart Phone,58386613,Samsung,Galaxy A6,2018-08-26,2021-07-10,No,Yes,No,Poor,4.66,Poor
963,Smart Phone,14122545,Oppo,A11k,2016-10-12,2021-07-30,No,No,No,Good,19.69,Good
964,Smart Phone,80588214,Oppo,A11k,2016-10-25,2021-08-09,No,Yes,No,Poor,2.48,Poor
965,Smart Phone,50288564,Samsung,Galaxy S9,2016-06-23,2021-05-27,Yes,Yes,Yes,Poor,2.26,Poor
966,Smart Phone,63841343,OnePlus,OnePlus 9R,2020-08-12,2021-01-13,No,No,No,Average,6.41,Average
967,Feature Phone,00714877,Nokia,6300,2016-04-03,2021-01-15,No,No,Yes,Average,8.42,Average
968,Laptop,35706373,Apple,MacBook,2018-11-29,2021-04-20,Yes,No,Yes,Good,16.32,Good
969,Laptop,15899286,HP,Pavilion,2015-09-07,2021-07-03,No,No,No,Good,15.26,Good
970,Laptop,36928897,Dell,Vostro,2014-05-12,2021-01-13,Yes,No,Yes,Good,12.64,Good
971,Smart Phone,28032748,Apple,Iphone XR,2016-08-14,2021-02-28,No,No,No,Poor,3.88,Poor
972,Laptop,28114451,HP,Pavilion,2019-02-21,2021-02-15,No,Yes,Yes,Poor,2.58,Poor
973,Feature Phone,58913192,Samsung,5310,2017-06-10,2021-02-05,No,Yes,No,Poor,4.11,Poor
974,Feature Phone,02350707,Nokia,6300,2020-01-25,2021-05-31,No,Yes,No,Average,8.19,Average
975,Laptop,57416915,Apple,ProBook,2019-02-13,2021-01-05,No,No,No,Average,6.33,Average
976,Smart Phone,68687427,Oppo,A52,2019-02-12,2021-01-19,Yes,No,Yes,Average,9.57,Average
977,Feature Phone,91102270,Nokia,6300,2018-09-05,2021-05-13,No,Yes,Yes,Poor,1.25,Poor
978,Laptop,51128050,HP,EliteBook,2020-10-04,2021-08-08,Yes,No,Yes,Good,11.92,Good
979,Smart Phone,55871822,Blackberry,Passport,2020-01-17,2021-05-05,No,No,Yes,Poor,2.23,Poor
980,Laptop,94747621,Lenovo,ThinkPad,2019-01-06,2021-07-24,No,No,No,Poor,1.3,Poor
981,Smart Phone,18375374,Samsung,Galaxy J7 duo,2019-09-02,2021-06-04,No,No,Yes,Poor,4.12,Poor
982,Laptop,43977505,Dell,Inspiron,2018-12-01,2021-04-30,No,Yes,No,Poor,4.9,Poor
983,Laptop,81423927,Apple,MacBook,2018-05-08,2021-05-04,No,No,Yes,Average,8.29,Average
984,Laptop,39229892,Dell,Vostro,2014-11-24,2021-04-05,Yes,Yes,Yes,Good,16.27,Good
985,Smart Phone,76198649,Samsung,Galaxy J7 duo,2018-04-08,2021-03-04,No,Yes,Yes,Good,16.24,Good
986,Feature Phone,17088831,Samsung,215,2014-07-27,2021-04-29,Yes,No,Yes,Good,13.44,Good
987,Smart Phone,17318518,Apple,Iphone 7,2020-10-19,2021-05-14,No,No,No,Good,19.2,Good
988,Feature Phone,54246829,Nokia,215,2015-12-22,2021-01-05,No,No,Yes,Good,11.33,Good
989,Smart Phone,38199684,Blackberry,Leap,2016-12-05,2021-01-07,No,No,Yes,Good,12.92,Good
990,Laptop,18059861,Lenovo,ThinkPad,2019-06-27,2021-01-13,No,Yes,Yes,Good,19.44,Good
991,Laptop,84064950,Dell,Inspiron,2019-01-03,2021-01-29,No,No,No,Good,12.9,Good
992,Laptop,19136554,Lenovo,ThinkPad,2019-06-28,2021-03-08,No,No,No,Average,8.93,Average
993,Feature Phone,59323334,Samsung,125,2019-07-19,2021-04-09,Yes,No,Yes,Good,19.84,Good
994,Smart Phone,40256412,Samsung,Galaxy A6,2014-05-19,2021-05-08,Yes,Yes,Yes,Average,6.67,Average
995,Feature Phone,59849186,Samsung,215,2016-10-13,2021-05-09,No,Yes,Yes,Average,7.81,Average
996,Feature Phone,28859765,Samsung,225,2014-07-16,2021-05-15,No,No,No,Average,6.84,Average
997,Smart Phone,63239300,Apple,Iphone 6S,2017-01-26,2021-05-31,No,No,No,Poor,3.98,Poor
998,Smart Phone,31063487,Blackberry,Aurora,2020-05-13,2021-03-15,No,Yes,No,Good,14.47,Good
999,Feature Phone,27079812,Nokia,6300,2018-12-31,2021-06-29,No,Yes,Yes,Average,6.28,Average
1000,Smart Phone,87923117,OnePlus,OnePlus 6T,2018-07-25,2021-04-12,No,No,Yes,Good,14.57,Good
1001,Smart Phone,86050432,Oppo,Neo,2019-11-30,2021-07-20,No,Yes,No,Good,19.22,Good
1002,Smart Phone,05791200,Apple,Iphone 11,2017-02-20,2021-01-05,Yes,Yes,Yes,Good,19.19,Good
1003,Smart Phone,84163370,Blackberry,Q10,2016-08-01,2021-01-06,No,Yes,Yes,Poor,1.99,Poor
1004,Smart Phone,99077853,Samsung,Galaxy A6,2020-03-12,2021-05-28,No,No,No,Good,19.97,Good
1005,Smart Phone,22789846,Nokia,X10,2016-10-25,2021-03-26,No,No,Yes,Average,9.56,Average
1006,Feature Phone,67280933,Samsung,8000,2018-11-25,2021-02-12,No,No,Yes,Average,7.77,Average
1007,Laptop,92408418,Lenovo,Ideapad,2019-08-27,2021-01-15,No,No,No,Poor,3.75,Poor
1008,Smart Phone,73004660,Blackberry,Q5,2019-08-22,2021-05-12,No,Yes,No,Poor,4.84,Poor
1009,Smart Phone,20239732,Blackberry,Q5,2015-03-13,2021-04-27,No,Yes,No,Good,19.53,Good
1010,Laptop,16305816,Lenovo,Ideapad,2016-01-26,2021-02-12,No,No,Yes,Good,12.91,Good
1011,Smart Phone,12239320,Blackberry,Torch,2020-06-05,2021-05-24,No,Yes,No,Good,13.16,Good
1012,Feature Phone,43599288,Samsung,6300,2019-07-19,2021-07-16,No,Yes,No,Poor,1.76,Poor
1013,Feature Phone,31152020,Samsung,125,2017-12-31,2021-02-07,No,Yes,Yes,Good,14.4,Good
1014,Laptop,56579215,Apple,ProBook,2014-07-03,2021-07-15,No,No,No,Average,7.36,Average
1015,Smart Phone,54289253,Apple,Iphone XS,2015-12-23,2021-01-15,No,No,No,Good,13.5,Good
1016,Smart Phone,97804888,Blackberry,Curve,2017-05-01,2021-01-02,No,Yes,No,Good,19.52,Good
1017,Laptop,50368075,Apple,MacBook,2016-03-13,2021-05-23,No,No,No,Average,6.97,Average
1018,Laptop,78576865,Apple,MacBook,2014-08-23,2021-05-04,Yes,No,Yes,Good,11.88,Good
1019,Feature Phone,55321723,Nokia,8000,2018-12-28,2021-03-13,No,No,No,Poor,2.23,Poor
1020,Laptop,21979361,HP,Probook,2017-12-04,2021-06-07,No,Yes,No,Good,19.6,Good
1021,Feature Phone,41265642,Samsung,5310,2015-03-13,2021-05-12,No,Yes,No,Good,13.72,Good
1022,Feature Phone,33148854,Samsung,125,2014-10-26,2021-03-15,Yes,Yes,Yes,Average,7.16,Average
1023,Laptop,58838914,Apple,ProBook,2014-09-12,2021-02-07,No,No,No,Good,14.46,Good
1024,Laptop,16442344,Dell,Vostro,2015-03-28,2021-07-18,No,No,No,Poor,4.97,Poor
1025,Smart Phone,95209555,Oppo,N1,2020-03-01,2021-01-22,Yes,Yes,Yes,Poor,4.9,Poor
1026,Laptop,55146265,Lenovo,ThinkPad,2016-09-25,2021-03-04,No,Yes,Yes,Poor,2.64,Poor
1027,Smart Phone,20478322,Apple,Iphone 5S,2019-01-14,2021-03-07,No,No,Yes,Good,13.19,Good
1028,Feature Phone,39110701,Nokia,8000,2017-11-11,2021-07-02,No,Yes,No,Good,11.9,Good
1029,Laptop,51431044,Apple,ProBook,2018-11-17,2021-01-24,No,No,No,Poor,4.87,Poor
1030,Feature Phone,33218120,Nokia,225,2019-06-27,2021-08-06,Yes,Yes,Yes,Poor,1.28,Poor
1031,Laptop,56068436,Apple,ProBook,2014-10-23,2021-06-09,No,Yes,No,Poor,3.37,Poor
1032,Smart Phone,39436085,Apple,Iphone 11,2019-08-27,2021-05-23,Yes,Yes,Yes,Poor,4.81,Poor
1033,Feature Phone,55866576,Samsung,225,2015-08-25,2021-05-07,No,Yes,Yes,Poor,3.71,Poor
1034,Laptop,94745610,Lenovo,ThinkPad,2019-01-03,2021-05-10,No,Yes,No,Good,14.5,Good
1035,Smart Phone,10030424,Blackberry,Passport,2016-06-13,2021-05-01,No,Yes,No,Average,6.91,Average
1036,Feature Phone,46673169,Nokia,125,2020-10-22,2021-05-30,Yes,No,Yes,Poor,1.55,Poor
1037,Laptop,62289597,Lenovo,ThinkPad,2016-02-23,2021-07-24,No,No,No,Good,14.33,Good
1038,Feature Phone,15824233,Nokia,5310,2019-01-12,2021-04-29,No,Yes,Yes,Poor,4.5,Poor
1039,Smart Phone,27409565,Apple,Iphone 5S,2017-01-31,2021-03-15,No,No,Yes,Good,19.51,Good
1040,Feature Phone,15838179,Samsung,5310,2015-02-09,2021-02-03,No,Yes,No,Average,7.21,Average
1041,Laptop,28350262,Apple,MacBook,2014-08-04,2021-08-08,No,No,Yes,Average,6.28,Average
1042,Feature Phone,28925279,Samsung,225,2018-07-17,2021-06-14,Yes,No,Yes,Poor,2.31,Poor
1043,Feature Phone,69986765,Nokia,5310,2018-03-09,2021-07-02,No,Yes,No,Good,14.83,Good
1044,Feature Phone,04888086,Samsung,6300,2019-06-13,2021-07-12,No,Yes,No,Poor,4.97,Poor
1045,Laptop,71513898,HP,Pavilion,2020-12-27,2021-04-26,No,Yes,No,Average,6.56,Average
1046,Laptop,58284797,HP,EliteBook,2020-10-19,2021-02-01,No,Yes,No,Average,8.63,Average
1047,Laptop,77639783,Dell,Vostro,2017-02-16,2021-08-09,No,No,No,Poor,4.35,Poor
1048,Laptop,43738205,Dell,Inspiron,2020-08-18,2021-02-22,No,No,Yes,Good,18.46,Good
1049,Feature Phone,59320104,Nokia,6300,2020-12-01,2021-07-21,No,Yes,No,Average,9.82,Average
1050,Laptop,64516592,HP,Probook,2016-05-13,2021-05-26,No,Yes,Yes,Average,9.87,Average
1051,Feature Phone,89809013,Nokia,8000,2015-11-24,2021-08-05,No,No,No,Good,18.8,Good
1052,Feature Phone,75883270,Samsung,215,2018-11-04,2021-05-28,No,Yes,Yes,Good,18.14,Good
1053,Smart Phone,04428190,Oppo,A11k,2019-02-03,2021-05-20,No,No,No,Good,12.73,Good
1054,Feature Phone,09003545,Samsung,215,2014-02-27,2021-01-03,No,No,Yes,Good,12.96,Good
1055,Feature Phone,22092175,Samsung,8000,2020-11-20,2021-07-22,No,No,No,Average,6.14,Average
1056,Feature Phone,27034941,Samsung,215,2016-04-10,2021-06-30,Yes,Yes,Yes,Poor,3.63,Poor
1057,Feature Phone,88279398,Nokia,5310,2018-10-15,2021-02-05,Yes,No,Yes,Average,6.45,Average
1058,Feature Phone,63949872,Nokia,225,2016-12-03,2021-07-24,No,No,Yes,Poor,3.33,Poor
1059,Smart Phone,27442289,Apple,Iphone 6S,2014-12-29,2021-05-17,No,Yes,No,Average,9.67,Average
1060,Laptop,59703907,Lenovo,ThinkPad,2017-09-07,2021-04-05,Yes,Yes,Yes,Good,17.0,Good
1061,Smart Phone,68082543,Nokia,G50,2020-01-16,2021-06-20,Yes,Yes,Yes,Good,14.48,Good
1062,Smart Phone,86852395,Apple,Iphone 5,2015-05-23,2021-02-24,No,Yes,Yes,Good,19.9,Good
1063,Smart Phone,63754247,OnePlus,OnePlus 6T,2016-06-26,2021-07-20,No,No,No,Poor,1.35,Poor
1064,Laptop,80145493,HP,Probook,2017-02-20,2021-07-03,No,Yes,No,Good,17.95,Good
1065,Smart Phone,25170092,Oppo,Joy,2017-08-01,2021-06-14,No,Yes,Yes,Average,6.37,Average
1066,Feature Phone,86277785,Nokia,8000,2016-09-16,2021-08-03,No,No,No,Average,8.59,Average
1067,Feature Phone,65101476,Nokia,225,2017-11-07,2021-01-12,No,No,No,Good,13.83,Good
1068,Laptop,77861573,HP,EliteBook,2020-05-14,2021-02-26,No,Yes,No,Average,8.35,Average
1069,Smart Phone,27337424,Samsung,Galaxy J7 duo,2017-08-10,2021-01-13,No,Yes,Yes,Good,11.84,Good
1070,Smart Phone,62870191,Samsung,Galaxy A6,2020-11-15,2021-07-28,Yes,No,Yes,Poor,3.74,Poor
1071,Laptop,66201403,HP,EliteBook,2020-07-04,2021-03-06,Yes,No,Yes,Good,13.96,Good
1072,Smart Phone,84040633,Oppo,N1,2016-12-30,2021-01-25,No,No,Yes,Poor,4.6,Poor
1073,Smart Phone,79227223,Apple,Iphone 13,2020-09-20,2021-05-07,No,No,Yes,Poor,4.9,Poor
1074,Laptop,67477067,HP,EliteBook,2015-07-15,2021-05-27,No,No,No,Poor,4.43,Poor
1075,Laptop,36389223,Apple,ProBook,2020-07-26,2021-05-08,No,No,Yes,Average,9.31,Average
1076,Smart Phone,97794837,Oppo,N1,2018-04-21,2021-06-14,No,No,Yes,Poor,1.36,Poor
1077,Laptop,91798145,Apple,ProBook,2016-04-26,2021-02-25,No,No,No,Good,13.44,Good
1078,Feature Phone,55726917,Nokia,225,2019-01-30,2021-02-12,Yes,Yes,Yes,Good,12.53,Good
1079,Smart Phone,63733105,Samsung,Galaxy J7 duo,2016-06-14,2021-08-06,Yes,Yes,Yes,Good,14.42,Good
1080,Smart Phone,04987024,OnePlus,OnePlus nord,2016-04-22,2021-04-08,Yes,Yes,Yes,Good,15.75,Good
1081,Feature Phone,70661613,Nokia,125,2015-05-31,2021-07-31,Yes,No,Yes,Good,19.75,Good
1082,Laptop,98424290,Lenovo,ThinkPad,2018-05-20,2021-03-23,No,Yes,Yes,Good,13.74,Good
1083,Smart Phone,44315979,OnePlus,OnePlus 6T,2019-08-01,2021-04-11,Yes,No,Yes,Average,9.39,Average
1084,Feature Phone,01238198,Samsung,8000,2015-11-22,2021-06-25,Yes,Yes,Yes,Average,9.1,Average
1085,Smart Phone,94335859,Apple,Iphone 8,2017-07-25,2021-07-14,No,Yes,Yes,Poor,4.68,Poor
1086,Feature Phone,44428020,Samsung,225,2019-12-07,2021-02-20,No,Yes,No,Good,12.1,Good
1087,Feature Phone,61122550,Nokia,125,2016-01-11,2021-08-02,Yes,No,Yes,Average,9.71,Average
1088,Laptop,84503664,Lenovo,ThinkPad,2017-05-18,2021-02-04,No,Yes,Yes,Poor,2.21,Poor
1089,Feature Phone,12808601,Samsung,125,2015-07-21,2021-04-03,No,No,No,Good,19.55,Good
1090,Feature Phone,75714383,Samsung,215,2019-02-04,2021-04-01,No,No,No,Poor,1.76,Poor
1091,Laptop,15571670,HP,EliteBook,2016-07-01,2021-02-18,No,Yes,No,Average,9.37,Average
1092,Laptop,69892165,Apple,ProBook,2014-10-06,2021-04-07,No,Yes,No,Poor,1.71,Poor
