,Device_type,Device_ID,Device_brand,Device_model,Manufacture_Date,Allocation_Date,device_in_use,water_damage,device_responsive,battery_health,Usage(hrs),Latency(ms)
3138,Smart Phone,52233029,Apple,Inspiron,29-05-2014,18-07-2021,No,No,Yes,Good,21.12,Average
3139,Smart Phone,29705887,Apple,ProBook,25-04-2017,25-07-2021,No,No,Yes,Good,2.4,Good
3140,Feature Phone,6881030,Dell,Vostro,27-10-2019,28-04-2021,Yes,No,Yes,Poor,16.94,Poor
3141,Laptop,65876909,Dell,ProBook,27-10-2018,07-01-2021,No,No,No,Good,32.51,Average
3142,Smart Phone,56155457,Dell,Inspiron,01-04-2015,02-03-2021,Yes,No,Yes,Good,21.21,Good
3143,Smart Phone,1605488,Lenovo,MacBook,04-08-2015,17-03-2021,Yes,Yes,Yes,Average,2.31,Poor
3144,Feature Phone,47370029,HP,ProBook,11-09-2014,14-05-2021,Yes,Yes,Yes,Average,39.34,Good
3145,Feature Phone,46886552,Apple,ThinkPad,26-11-2017,12-01-2021,Yes,No,Yes,Average,22.64,Average
3146,Smart Phone,72954744,Apple,ProBook,14-10-2014,25-04-2021,Yes,Yes,Yes,Good,14.32,Poor
3147,Feature Phone,91079220,HP,ThinkPad,01-04-2020,29-05-2021,No,Yes,No,Poor,11.16,Poor
3148,Laptop,218481,HP,ThinkPad,25-03-2016,30-06-2021,Yes,No,No,Average,38.11,Poor
3149,Laptop,93923972,Lenovo,EliteBook,05-08-2017,27-07-2021,Yes,No,Yes,Good,1.19,Good
3150,Feature Phone,50642830,HP,Inspiron,10-11-2019,24-04-2021,Yes,No,Yes,Good,16.5,Good
3151,Feature Phone,18278637,Apple,ProBook,23-07-2016,03-02-2021,No,Yes,No,Poor,18.1,Average
3152,Smart Phone,45950537,Dell,Inspiron,03-11-2015,30-06-2021,Yes,Yes,Yes,Average,31.45,Average
3153,Laptop,97280712,HP,ProBook,09-07-2016,28-06-2021,No,No,Yes,Average,31.83,Good
3154,Smart Phone,66634379,Dell,Inspiron,30-08-2018,06-06-2021,Yes,No,No,Good,7.56,Good
3155,Laptop,3050316,HP,ProBook,12-10-2015,12-02-2021,Yes,No,No,Poor,31.78,Average
3156,Laptop,78346314,HP,EliteBook,09-02-2020,21-03-2021,Yes,Yes,No,Average,8.67,Average
3157,Feature Phone,81604777,Apple,ProBook,05-03-2019,04-02-2021,No,No,Yes,Average,5.68,Good
3158,Laptop,1238495,Apple,ThinkPad,22-03-2015,02-06-2021,No,No,Yes,Good,35.89,Average
3159,Feature Phone,83541018,Apple,MacBook,09-02-2017,30-01-2021,No,No,No,Poor,39.63,Average
3160,Laptop,4689034,Lenovo,EliteBook,11-12-2015,02-03-2021,No,Yes,Yes,Average,28.76,Good
3161,Smart Phone,44334161,Apple,Inspiron,07-08-2018,23-05-2021,No,No,Yes,Poor,2.16,Poor
3162,Smart Phone,65931493,HP,Vostro,27-02-2016,14-05-2021,Yes,Yes,Yes,Average,17.61,Average
3163,Feature Phone,56419177,HP,MacBook,23-10-2020,28-03-2021,Yes,No,Yes,Good,38.28,Poor
3164,Smart Phone,85969797,Lenovo,Inspiron,16-09-2020,22-07-2021,Yes,No,No,Good,31.7,Poor
3165,Laptop,40236711,Apple,EliteBook,03-12-2019,20-04-2021,Yes,Yes,No,Good,11.97,Poor
3166,Smart Phone,4888147,HP,Inspiron,22-08-2017,17-07-2021,No,Yes,No,Poor,26.27,Poor
3167,Laptop,43254651,Apple,ThinkPad,26-12-2016,25-07-2021,No,Yes,Yes,Average,10.6,Average
3168,Smart Phone,70581881,HP,ProBook,15-04-2018,17-06-2021,Yes,No,Yes,Poor,9.39,Average
3169,Smart Phone,63670462,Dell,Inspiron,23-02-2016,02-08-2021,No,No,Yes,Average,16.39,Good
3170,Feature Phone,13933289,Lenovo,MacBook,17-07-2018,16-06-2021,Yes,Yes,Yes,Average,19.16,Average
3171,Smart Phone,61674769,Dell,EliteBook,01-05-2019,30-04-2021,Yes,No,Yes,Good,7.54,Average
3172,Smart Phone,71344119,Dell,ProBook,14-08-2018,17-05-2021,Yes,No,No,Poor,22.15,Average
3173,Laptop,46529008,Apple,Vostro,19-08-2014,02-02-2021,No,No,Yes,Poor,33.5,Average
3174,Laptop,33091556,Apple,EliteBook,09-01-2016,24-06-2021,Yes,Yes,Yes,Good,16.38,Good
3175,Laptop,32290226,Lenovo,Vostro,23-02-2017,18-06-2021,Yes,No,No,Poor,29.3,Good
3176,Laptop,87238075,HP,Vostro,30-05-2020,23-07-2021,Yes,Yes,Yes,Poor,31.77,Good
3177,Smart Phone,91567062,Lenovo,Inspiron,16-09-2018,01-06-2021,Yes,No,No,Poor,1.31,Good
3178,Smart Phone,61846753,Apple,Inspiron,27-04-2020,08-04-2021,Yes,No,No,Average,7.75,Good
3179,Smart Phone,62928533,HP,MacBook,17-03-2016,03-05-2021,No,No,Yes,Average,8.79,Good
3180,Laptop,64393865,HP,Vostro,26-02-2017,23-04-2021,Yes,Yes,Yes,Good,17.71,Average
3181,Smart Phone,58633564,Lenovo,MacBook,05-02-2019,02-06-2021,Yes,Yes,No,Poor,35.37,Good
3182,Laptop,7956249,Dell,ThinkPad,31-01-2019,25-05-2021,No,Yes,Yes,Average,15.28,Average
3183,Laptop,10512586,HP,Vostro,31-05-2015,15-03-2021,Yes,Yes,Yes,Average,29.8,Average
3184,Smart Phone,61636620,Lenovo,Vostro,03-05-2019,05-05-2021,No,No,Yes,Poor,23.58,Average
3185,Smart Phone,17117302,HP,ThinkPad,12-07-2014,14-01-2021,No,No,Yes,Poor,13.74,Poor
3186,Feature Phone,22313027,Dell,Inspiron,26-03-2016,23-03-2021,Yes,No,No,Good,9.64,Good
3187,Laptop,20711245,Apple,ProBook,09-03-2018,25-07-2021,No,Yes,No,Good,22.5,Poor
3188,Laptop,4654780,HP,MacBook,30-10-2015,02-05-2021,Yes,No,Yes,Good,1.9,Average
3189,Laptop,67446162,Lenovo,MacBook,24-07-2017,21-07-2021,Yes,No,No,Average,18.74,Poor
3190,Feature Phone,65393666,Apple,EliteBook,20-07-2014,03-02-2021,Yes,Yes,Yes,Poor,8.91,Average
3191,Feature Phone,14988547,Apple,MacBook,12-04-2019,31-05-2021,Yes,No,No,Poor,25.36,Average
3192,Laptop,37456757,HP,ThinkPad,23-04-2017,06-06-2021,Yes,Yes,Yes,Poor,21.6,Average
3193,Laptop,72514603,Lenovo,EliteBook,02-10-2019,10-06-2021,Yes,Yes,No,Good,25.6,Poor
3194,Laptop,79240024,HP,MacBook,15-06-2017,23-07-2021,Yes,No,No,Average,32.29,Good
3195,Laptop,11506492,HP,EliteBook,26-06-2017,24-05-2021,Yes,Yes,No,Poor,22.52,Average
3196,Smart Phone,52295393,HP,MacBook,23-05-2020,15-02-2021,No,Yes,Yes,Poor,29.79,Average
3197,Feature Phone,11763673,Apple,ThinkPad,16-02-2014,10-06-2021,Yes,No,No,Poor,24.6,Good
3198,Feature Phone,26911250,Lenovo,ThinkPad,29-08-2020,27-06-2021,Yes,Yes,Yes,Good,20.63,Good
3199,Laptop,16859975,Apple,ThinkPad,30-10-2015,28-05-2021,No,Yes,Yes,Good,7.68,Average
3200,Feature Phone,23565715,Lenovo,ProBook,26-07-2020,24-03-2021,Yes,No,Yes,Poor,14.64,Good
3201,Feature Phone,54424913,Lenovo,ProBook,14-04-2016,16-07-2021,Yes,No,Yes,Average,35.33,Average
3202,Feature Phone,77901033,Lenovo,EliteBook,31-12-2016,21-07-2021,No,Yes,Yes,Average,10.84,Good
3203,Feature Phone,52118180,Lenovo,ThinkPad,07-06-2015,13-05-2021,Yes,Yes,Yes,Good,37.37,Good
3204,Laptop,1310351,Dell,ThinkPad,02-01-2018,07-03-2021,No,No,Yes,Poor,27.21,Poor
3205,Feature Phone,82066932,HP,Vostro,25-07-2014,06-04-2021,Yes,Yes,No,Good,24.6,Average
3206,Laptop,38917530,HP,MacBook,11-01-2015,14-03-2021,Yes,No,No,Average,17.29,Good
3207,Feature Phone,64559520,Dell,ProBook,10-02-2020,02-07-2021,Yes,Yes,No,Average,4.86,Average
3208,Laptop,29131594,Apple,MacBook,25-06-2017,08-08-2021,No,Yes,No,Good,1.34,Good
3209,Feature Phone,62312493,Lenovo,MacBook,31-07-2018,04-04-2021,No,Yes,No,Average,12.61,Poor
3210,Laptop,66114024,Dell,ThinkPad,25-11-2018,10-04-2021,No,Yes,No,Poor,26.9,Average
3211,Feature Phone,53826183,Apple,ThinkPad,21-07-2020,02-08-2021,Yes,No,Yes,Good,35.47,Good
3212,Laptop,74681983,HP,ThinkPad,07-06-2017,13-07-2021,Yes,Yes,No,Good,19.74,Average
3213,Feature Phone,53728302,Dell,ProBook,20-07-2017,25-05-2021,Yes,Yes,Yes,Good,10.43,Good
3214,Feature Phone,18016406,Dell,Vostro,06-07-2014,17-04-2021,Yes,No,No,Good,11.53,Good
3215,Feature Phone,9394902,HP,Inspiron,13-03-2019,24-01-2021,No,Yes,Yes,Poor,37.6,Good
3216,Smart Phone,32581584,Apple,MacBook,21-08-2019,26-06-2021,No,Yes,No,Poor,2.51,Good
3217,Feature Phone,69357992,Lenovo,MacBook,19-07-2017,01-06-2021,No,No,No,Average,38.98,Average
3218,Feature Phone,59100409,Dell,ProBook,25-09-2015,20-01-2021,No,No,Yes,Good,22.99,Good
3219,Laptop,96706466,Dell,Inspiron,09-05-2017,18-05-2021,No,Yes,No,Good,38.91,Poor
3220,Smart Phone,28159407,Apple,ProBook,09-05-2018,30-01-2021,No,No,No,Average,39.8,Good
3221,Feature Phone,55776769,Lenovo,ThinkPad,01-04-2016,25-07-2021,Yes,No,Yes,Good,39.72,Good
3222,Smart Phone,32630725,Dell,Vostro,30-05-2017,28-03-2021,No,No,No,Average,18.48,Poor
3223,Smart Phone,52815089,HP,Inspiron,10-12-2014,10-05-2021,No,Yes,Yes,Good,5.49,Average
3224,Smart Phone,62140645,Lenovo,ProBook,22-02-2020,01-06-2021,No,No,Yes,Average,36.46,Good
3225,Smart Phone,37571672,Dell,ThinkPad,30-05-2015,26-01-2021,Yes,No,No,Average,23.58,Good
3226,Laptop,92380493,Lenovo,Vostro,25-05-2016,23-05-2021,Yes,No,Yes,Good,22.25,Good
3227,Laptop,96154861,Lenovo,MacBook,22-02-2016,30-05-2021,Yes,Yes,No,Poor,17.36,Average
3228,Laptop,46429230,Lenovo,Vostro,12-11-2014,04-05-2021,No,Yes,Yes,Good,33.88,Poor
3229,Laptop,29141722,Dell,ProBook,13-06-2015,01-05-2021,Yes,No,No,Good,5.21,Average
3230,Feature Phone,81508921,HP,Vostro,13-09-2020,20-02-2021,Yes,Yes,No,Average,21.1,Good
3231,Laptop,96926321,Lenovo,ProBook,25-06-2014,14-02-2021,No,No,Yes,Good,25.8,Average
3232,Feature Phone,23163683,Apple,EliteBook,04-09-2018,03-01-2021,No,No,Yes,Average,30.22,Good
3233,Laptop,67678365,HP,EliteBook,16-08-2017,02-05-2021,No,No,No,Poor,35.21,Good
3234,Feature Phone,54243453,Dell,ThinkPad,17-06-2019,09-06-2021,Yes,Yes,Yes,Average,1.43,Average
3235,Smart Phone,64771304,Lenovo,MacBook,28-10-2018,05-03-2021,No,No,No,Average,35.93,Good
3236,Smart Phone,55994774,Dell,ProBook,23-06-2016,02-06-2021,No,Yes,Yes,Poor,30.99,Average
3237,Feature Phone,87046793,HP,Inspiron,04-03-2020,08-06-2021,Yes,No,No,Good,17.36,Average
3238,Feature Phone,70867893,Apple,MacBook,02-05-2017,14-03-2021,No,Yes,Yes,Average,39.77,Poor
3239,Laptop,63890693,Dell,Vostro,10-07-2015,04-08-2021,Yes,No,Yes,Poor,13.7,Poor
3240,Laptop,10170977,Lenovo,MacBook,04-01-2018,12-04-2021,No,No,No,Poor,37.67,Average
3241,Smart Phone,95317410,Apple,Inspiron,01-02-2017,27-02-2021,Yes,Yes,Yes,Average,17.43,Poor
3242,Laptop,61000599,Apple,Vostro,12-12-2016,06-01-2021,Yes,No,Yes,Poor,27.85,Poor
3243,Feature Phone,33141114,Dell,MacBook,04-04-2020,15-04-2021,Yes,Yes,Yes,Average,36.99,Good
3244,Feature Phone,41386859,Lenovo,EliteBook,17-04-2016,05-03-2021,No,Yes,No,Average,30.28,Poor
3245,Feature Phone,42094005,Lenovo,Vostro,03-04-2020,08-07-2021,Yes,No,No,Poor,32.49,Good
3246,Feature Phone,84965974,Apple,EliteBook,22-01-2018,21-05-2021,Yes,No,No,Average,10.77,Poor
3247,Feature Phone,89554203,Apple,ProBook,13-02-2020,25-05-2021,No,Yes,Yes,Good,9.57,Good
3248,Feature Phone,83055034,Lenovo,ProBook,07-01-2018,13-03-2021,No,Yes,No,Poor,33.18,Good
3249,Smart Phone,97088851,HP,ThinkPad,05-10-2020,31-01-2021,No,No,Yes,Average,23.19,Average
3250,Feature Phone,71180410,HP,Vostro,28-09-2016,11-06-2021,No,No,No,Poor,38.75,Average
3251,Feature Phone,35848943,Apple,MacBook,29-07-2015,29-01-2021,Yes,No,Yes,Good,19.9,Average
3252,Feature Phone,4128021,Dell,MacBook,14-05-2020,11-05-2021,No,Yes,No,Average,1.45,Average
3253,Smart Phone,87696790,Apple,ThinkPad,12-09-2019,24-07-2021,No,Yes,Yes,Poor,36.66,Poor
3254,Feature Phone,15700599,Apple,MacBook,25-12-2019,08-01-2021,Yes,Yes,Yes,Poor,25.39,Poor
3255,Smart Phone,64083476,Dell,ProBook,26-03-2014,25-03-2021,No,No,No,Poor,13.9,Good
3256,Feature Phone,45980770,Lenovo,ProBook,05-08-2018,30-03-2021,No,Yes,No,Good,23.52,Good
3257,Smart Phone,52850042,Apple,ThinkPad,20-05-2020,17-05-2021,No,No,No,Average,15.28,Poor
3258,Smart Phone,28211266,Dell,ProBook,20-12-2015,12-04-2021,Yes,Yes,No,Good,22.26,Poor
3259,Feature Phone,93720311,Dell,ThinkPad,06-10-2017,02-07-2021,No,No,Yes,Average,6.44,Good
3260,Laptop,58021989,Apple,Vostro,05-02-2016,13-06-2021,Yes,Yes,No,Average,28.29,Good
3261,Laptop,83621789,HP,ProBook,21-09-2020,16-04-2021,Yes,Yes,Yes,Good,19.5,Good
3262,Smart Phone,88195391,Lenovo,EliteBook,26-09-2016,23-07-2021,Yes,Yes,Yes,Good,14.4,Average
3263,Laptop,60128447,Apple,MacBook,26-07-2015,02-02-2021,No,Yes,Yes,Poor,2.5,Average
3264,Laptop,31317184,Dell,EliteBook,08-11-2016,04-04-2021,No,Yes,No,Good,5.58,Average
3265,Laptop,70640502,HP,Vostro,19-10-2015,02-08-2021,Yes,No,Yes,Good,11.99,Average
3266,Feature Phone,11126287,Lenovo,MacBook,05-08-2014,06-06-2021,No,Yes,Yes,Good,19.37,Good
3267,Smart Phone,24236706,Dell,Inspiron,15-12-2014,15-03-2021,No,Yes,Yes,Poor,19.45,Poor
3268,Laptop,85724051,Dell,EliteBook,04-05-2015,09-04-2021,Yes,Yes,No,Poor,3.91,Poor
3269,Laptop,5319336,Apple,ThinkPad,29-11-2016,02-04-2021,Yes,No,Yes,Average,24.98,Good
3270,Smart Phone,66761969,Lenovo,ThinkPad,09-12-2019,20-03-2021,No,Yes,No,Good,19.2,Good
3271,Feature Phone,89941645,HP,Inspiron,20-03-2019,02-08-2021,No,Yes,Yes,Poor,5.24,Poor
3272,Smart Phone,39916402,Dell,MacBook,04-08-2016,29-04-2021,No,No,No,Good,22.67,Average
3273,Laptop,61896703,Lenovo,Inspiron,03-06-2015,04-07-2021,Yes,No,Yes,Average,12.75,Average
3274,Feature Phone,66218821,HP,Inspiron,11-03-2015,22-04-2021,Yes,Yes,No,Good,13.79,Poor
3275,Smart Phone,94950489,HP,Vostro,09-06-2019,01-02-2021,Yes,No,Yes,Good,19.62,Good
3276,Laptop,60725219,HP,EliteBook,10-08-2018,06-06-2021,No,Yes,Yes,Average,19.66,Poor
3277,Feature Phone,44601225,Lenovo,EliteBook,10-12-2017,03-08-2021,Yes,No,Yes,Average,34.17,Poor
3278,Smart Phone,71282411,HP,MacBook,12-08-2016,04-08-2021,Yes,No,Yes,Average,8.9,Average
3279,Laptop,70589757,Dell,EliteBook,09-07-2015,10-06-2021,Yes,Yes,No,Poor,27.74,Poor
3280,Feature Phone,25759563,HP,ProBook,13-05-2018,27-04-2021,Yes,Yes,No,Average,7.68,Average
3281,Laptop,29603060,Dell,MacBook,18-02-2015,11-06-2021,No,No,Yes,Average,39.1,Good
3282,Smart Phone,95903804,HP,ProBook,28-02-2019,17-04-2021,Yes,No,Yes,Good,19.25,Good
3283,Laptop,91914415,HP,ThinkPad,04-06-2018,11-06-2021,No,Yes,Yes,Good,21.87,Poor
3284,Laptop,98975259,Lenovo,ThinkPad,25-11-2014,13-04-2021,No,No,No,Poor,34.55,Poor
3285,Laptop,67035175,Dell,ProBook,22-05-2017,18-06-2021,Yes,Yes,Yes,Poor,33.45,Poor
3286,Feature Phone,42820215,Dell,MacBook,21-08-2019,28-05-2021,No,No,No,Poor,12.81,Good
3287,Laptop,4550662,HP,EliteBook,19-03-2015,21-01-2021,Yes,No,Yes,Average,15.63,Average
3288,Feature Phone,23822924,Apple,ProBook,27-11-2017,19-04-2021,No,Yes,No,Average,11.53,Poor
3289,Feature Phone,31042260,Lenovo,Inspiron,10-06-2015,24-03-2021,No,No,No,Average,32.66,Good
3290,Smart Phone,92412156,HP,MacBook,23-08-2016,04-08-2021,No,No,No,Good,33.7,Good
3291,Smart Phone,29396719,Apple,EliteBook,17-02-2016,13-06-2021,No,Yes,Yes,Average,11.21,Good
3292,Laptop,2926643,Apple,Vostro,02-03-2015,17-05-2021,No,No,No,Average,31.71,Average
3293,Laptop,93413909,HP,ThinkPad,26-07-2014,30-05-2021,Yes,Yes,No,Poor,21.4,Average
3294,Smart Phone,76534751,Dell,MacBook,20-11-2018,14-03-2021,Yes,No,Yes,Poor,14.19,Poor
3295,Smart Phone,92322691,Dell,MacBook,07-03-2017,19-07-2021,No,Yes,Yes,Average,11.8,Average
3296,Laptop,80585497,Lenovo,Vostro,11-08-2014,14-07-2021,No,Yes,Yes,Good,35.49,Good
3297,Smart Phone,46551788,Dell,ThinkPad,22-07-2015,19-02-2021,No,No,Yes,Average,5.6,Average
3298,Laptop,96459621,Apple,EliteBook,04-12-2017,14-07-2021,No,No,No,Poor,25.34,Poor
3299,Laptop,47666801,Lenovo,ThinkPad,27-05-2020,28-04-2021,Yes,Yes,No,Poor,6.74,Good
3300,Smart Phone,81265831,Dell,Inspiron,05-07-2014,21-03-2021,Yes,Yes,Yes,Poor,20.47,Average
3301,Feature Phone,73859901,HP,Vostro,30-04-2019,31-07-2021,No,No,No,Good,19.19,Average
3302,Smart Phone,38282447,Lenovo,ThinkPad,06-04-2015,23-04-2021,Yes,Yes,Yes,Poor,39.55,Average
3303,Smart Phone,63933222,HP,ProBook,07-06-2017,27-04-2021,No,Yes,Yes,Poor,39.33,Good
3304,Laptop,42933601,Lenovo,ThinkPad,28-12-2019,18-06-2021,Yes,Yes,Yes,Average,10.44,Poor
3305,Feature Phone,72139929,Apple,EliteBook,26-07-2014,19-01-2021,Yes,No,Yes,Poor,26.17,Good
3306,Feature Phone,63213317,HP,EliteBook,18-11-2014,07-07-2021,No,No,No,Good,23,Good
3307,Smart Phone,67290819,HP,Vostro,08-02-2019,05-02-2021,Yes,Yes,No,Average,19.88,Poor
3308,Smart Phone,98727438,HP,MacBook,05-08-2019,16-06-2021,No,Yes,Yes,Poor,23.74,Good
3309,Smart Phone,82512316,Dell,MacBook,31-08-2017,23-02-2021,No,No,No,Average,31.65,Good
3310,Feature Phone,26515564,Lenovo,Vostro,11-06-2015,03-02-2021,No,No,No,Poor,39.6,Good
3311,Laptop,53483836,Dell,Vostro,22-04-2017,24-03-2021,No,No,Yes,Average,17.78,Average
3312,Feature Phone,8729668,HP,ThinkPad,18-05-2018,05-03-2021,No,No,Yes,Average,21.11,Poor
3313,Feature Phone,92573758,Apple,MacBook,22-09-2018,01-05-2021,No,No,Yes,Good,7.24,Good
3314,Smart Phone,75438142,Apple,MacBook,06-05-2016,17-02-2021,No,Yes,Yes,Good,17.51,Poor
3315,Laptop,37571269,Lenovo,EliteBook,11-12-2017,10-02-2021,No,Yes,No,Poor,33.91,Average
3316,Smart Phone,74251391,Lenovo,Vostro,27-11-2014,25-05-2021,No,Yes,Yes,Good,27.23,Good
3317,Feature Phone,49442878,Lenovo,MacBook,30-05-2014,05-03-2021,No,Yes,Yes,Poor,35.9,Poor
3318,Feature Phone,64480107,HP,EliteBook,03-01-2015,30-07-2021,Yes,No,Yes,Poor,12.22,Good
3319,Laptop,90568015,Apple,EliteBook,11-11-2020,17-02-2021,Yes,Yes,No,Average,12.82,Good
3320,Feature Phone,60833402,Lenovo,Inspiron,01-08-2014,06-08-2021,Yes,Yes,No,Poor,27.7,Good
3321,Laptop,96271520,Apple,Vostro,27-12-2014,13-04-2021,No,Yes,No,Average,12.32,Good
3322,Feature Phone,37832100,HP,Vostro,19-09-2014,16-05-2021,No,Yes,No,Poor,38.35,Average
3323,Smart Phone,50604289,Lenovo,ProBook,28-11-2014,25-03-2021,No,Yes,Yes,Poor,35.1,Poor
3324,Feature Phone,16074736,HP,ThinkPad,12-11-2014,12-05-2021,Yes,Yes,No,Poor,10.37,Average
3325,Laptop,62302876,Apple,Vostro,15-10-2020,29-06-2021,No,No,No,Poor,26.36,Average
3326,Smart Phone,88135113,Lenovo,ProBook,12-07-2018,16-06-2021,No,Yes,No,Poor,37.96,Poor
3327,Feature Phone,2396903,Dell,ProBook,14-09-2016,23-02-2021,No,No,No,Poor,22.46,Average
3328,Feature Phone,39601506,Lenovo,ThinkPad,17-01-2015,23-01-2021,No,Yes,No,Average,9.87,Average
3329,Feature Phone,2974309,Lenovo,Vostro,22-08-2019,20-04-2021,No,No,Yes,Good,9.84,Average
3330,Feature Phone,22510259,Lenovo,ThinkPad,21-08-2014,21-01-2021,Yes,Yes,Yes,Poor,14.72,Poor
3331,Laptop,59234845,Lenovo,ProBook,05-11-2018,23-07-2021,No,Yes,Yes,Average,11.89,Poor
3332,Feature Phone,85787780,Dell,MacBook,26-05-2016,02-01-2021,Yes,Yes,Yes,Average,3.13,Average
3333,Laptop,3996423,Apple,ProBook,06-08-2018,20-03-2021,Yes,No,No,Poor,5.23,Poor
3334,Laptop,25137378,Apple,ProBook,01-02-2017,11-07-2021,No,Yes,No,Average,9.6,Poor
3335,Feature Phone,40230832,Dell,Inspiron,26-12-2014,20-06-2021,Yes,No,Yes,Average,22.68,Poor
3336,Feature Phone,53815200,Apple,ThinkPad,10-06-2016,31-03-2021,Yes,Yes,Yes,Poor,11.19,Good
3337,Smart Phone,23243484,Apple,Inspiron,11-08-2019,06-01-2021,Yes,No,Yes,Good,5.13,Average
3338,Laptop,50066131,Apple,ThinkPad,05-11-2016,05-05-2021,Yes,No,No,Good,9.97,Poor
3339,Feature Phone,26725895,HP,ThinkPad,12-09-2015,09-04-2021,Yes,Yes,No,Poor,36.53,Good
3340,Smart Phone,80506256,Dell,EliteBook,29-01-2015,01-03-2021,Yes,No,Yes,Good,8.84,Good
3341,Smart Phone,39986672,Lenovo,ThinkPad,10-01-2019,20-06-2021,No,No,Yes,Poor,29.39,Poor
3342,Feature Phone,57607122,Dell,Inspiron,02-12-2020,14-01-2021,Yes,No,No,Poor,6.89,Poor
3343,Smart Phone,21769337,Lenovo,MacBook,02-06-2018,27-02-2021,No,No,No,Poor,20.32,Average
3344,Laptop,8870476,Apple,Inspiron,23-04-2016,17-04-2021,No,No,Yes,Poor,21.6,Good
3345,Laptop,94464665,Apple,ThinkPad,08-09-2018,01-07-2021,Yes,Yes,Yes,Good,33.83,Average
3346,Laptop,84975294,Lenovo,ThinkPad,10-03-2014,14-03-2021,Yes,Yes,Yes,Good,18.84,Average
3347,Laptop,21750144,HP,ThinkPad,22-11-2018,24-03-2021,No,Yes,Yes,Average,35.93,Average
3348,Laptop,62680554,Dell,EliteBook,19-02-2020,18-02-2021,Yes,No,No,Average,20.41,Good
3349,Smart Phone,99397197,Dell,Vostro,30-08-2015,17-03-2021,No,No,Yes,Good,16.8,Good
3350,Feature Phone,56079456,Lenovo,ProBook,09-06-2016,29-07-2021,Yes,No,No,Good,9.86,Average
3351,Smart Phone,35031055,HP,EliteBook,31-01-2018,06-07-2021,Yes,Yes,Yes,Average,29.73,Average
3352,Feature Phone,33726298,HP,Inspiron,12-11-2018,05-06-2021,Yes,Yes,No,Poor,22.16,Poor
3353,Smart Phone,26012124,HP,Inspiron,29-06-2018,08-02-2021,No,Yes,No,Poor,26.24,Good
3354,Smart Phone,50931828,HP,ProBook,13-04-2015,26-04-2021,No,No,Yes,Average,4.29,Good
3355,Feature Phone,29771592,HP,Inspiron,05-03-2018,07-05-2021,No,No,Yes,Average,13.88,Average
3356,Laptop,33702520,HP,MacBook,27-01-2020,27-01-2021,No,Yes,Yes,Poor,13.82,Average
3357,Smart Phone,56680652,Lenovo,Vostro,21-06-2015,15-02-2021,No,No,Yes,Good,4.8,Average
3358,Feature Phone,23685901,Lenovo,MacBook,26-12-2017,02-05-2021,No,Yes,No,Poor,33.24,Good
3359,Smart Phone,52909191,HP,MacBook,11-05-2020,19-01-2021,Yes,Yes,No,Good,23.87,Good
3360,Laptop,2296142,Apple,ThinkPad,20-11-2015,08-03-2021,No,Yes,Yes,Good,7.91,Average
3361,Smart Phone,4393559,Dell,EliteBook,15-02-2017,01-07-2021,Yes,Yes,Yes,Average,33.68,Poor
3362,Feature Phone,42957942,Dell,ThinkPad,27-05-2020,25-06-2021,No,No,No,Good,35.88,Average
3363,Smart Phone,87706031,Lenovo,ProBook,05-06-2017,28-06-2021,No,Yes,No,Average,2.22,Good
3364,Feature Phone,64717777,Dell,ThinkPad,18-04-2016,31-05-2021,Yes,Yes,No,Average,10.37,Good
3365,Smart Phone,94375374,Lenovo,Inspiron,19-09-2015,14-02-2021,Yes,Yes,Yes,Poor,13.25,Poor
3366,Feature Phone,63223866,Apple,EliteBook,07-06-2020,09-03-2021,No,No,Yes,Poor,36.52,Good
3367,Laptop,43427895,Dell,ProBook,21-08-2019,18-03-2021,No,No,No,Good,25.43,Poor
3368,Laptop,1437669,Apple,Inspiron,07-06-2019,09-07-2021,Yes,Yes,No,Average,18.96,Poor
3369,Smart Phone,80515876,Lenovo,EliteBook,01-03-2015,11-04-2021,No,Yes,Yes,Average,28.32,Poor
3370,Feature Phone,76161582,HP,ThinkPad,06-11-2018,18-05-2021,No,No,No,Good,9.42,Poor
3371,Laptop,34722008,Lenovo,Inspiron,29-06-2015,19-03-2021,Yes,Yes,Yes,Poor,12.6,Good
3372,Smart Phone,27578384,Lenovo,ThinkPad,23-10-2018,01-08-2021,Yes,No,No,Poor,1.35,Poor
3373,Smart Phone,45861666,HP,ThinkPad,23-12-2016,04-04-2021,No,Yes,No,Average,27.35,Good
3374,Smart Phone,10862278,HP,ProBook,13-04-2015,28-03-2021,Yes,No,Yes,Average,26.48,Good
3375,Laptop,15828804,HP,ProBook,08-01-2018,11-03-2021,No,Yes,No,Poor,2.57,Good
3376,Feature Phone,9863989,Dell,ThinkPad,07-11-2020,10-04-2021,No,No,No,Average,37.51,Good
3377,Feature Phone,84713100,Apple,EliteBook,15-05-2016,15-01-2021,Yes,No,No,Poor,11.14,Poor
3378,Laptop,75660901,Dell,Vostro,10-04-2017,22-02-2021,No,Yes,Yes,Average,36.68,Good
3379,Laptop,94689686,Dell,ThinkPad,25-11-2019,26-02-2021,No,No,No,Good,14.22,Poor
3380,Laptop,15649843,HP,Vostro,17-01-2015,28-07-2021,Yes,Yes,No,Good,32.25,Average
3381,Feature Phone,42870401,HP,Inspiron,06-07-2015,17-03-2021,No,No,No,Good,35.62,Average
