,Device_type,Device_ID,Device_brand,Device_model,Manufacture_Date,Allocation_Date,device_in_use,water_damage,device_responsive,battery_health,Usage(hrs),Latency(ms)
3333,Feature Phone,52980268,Nokia,6300,22-03-2015,11-06-2021,No,No,No,Average,1.27,Average
3334,Smart Phone,14876837,OnePlus,OnePlus 7T,31-08-2016,26-01-2021,No,Yes,No,Poor,3.24,Good
3335,Feature Phone,38283895,Samsung,8000,28-06-2015,26-03-2021,Yes,Yes,Yes,Good,7.9,Good
3336,Laptop,31848855,Dell,Inspiron,14-02-2015,12-03-2021,No,Yes,Yes,Good,17.87,Poor
3337,Smart Phone,27542453,Nokia,G300,15-11-2016,14-07-2021,No,Yes,No,Poor,1.89,Poor
3338,Smart Phone,95744384,Oppo,Find 7,23-05-2015,12-05-2021,Yes,Yes,Yes,Average,9.6,Good
3339,Feature Phone,17994316,Samsung,215,19-02-2016,14-06-2021,Yes,Yes,Yes,Average,2.86,Good
3340,Feature Phone,82787370,Samsung,215,22-02-2015,12-04-2021,No,Yes,Yes,Poor,1.56,Poor
3341,Laptop,70093544,Dell,Vostro,18-09-2019,21-03-2021,Yes,Yes,Yes,Good,7.42,Poor
3342,Laptop,53211224,Lenovo,Ideapad,08-12-2018,03-08-2021,No,No,Yes,Poor,3.63,Average
3343,Smart Phone,46659002,Apple,Iphone 11,29-01-2015,15-06-2021,No,No,No,Poor,2.41,Poor
3344,Feature Phone,10138724,Samsung,6300,18-06-2019,23-06-2021,Yes,Yes,Yes,Good,15.6,Average
3345,Feature Phone,22791245,Samsung,225,22-12-2020,03-04-2021,No,Yes,Yes,Average,7.68,Good
3346,Smart Phone,39933560,Apple,Iphone SE,16-05-2017,06-03-2021,No,Yes,Yes,Average,8.69,Poor
3347,Laptop,85657977,Lenovo,Ideapad,11-06-2019,18-04-2021,No,Yes,No,Average,6.12,Good
3348,Feature Phone,28428336,Samsung,125,11-02-2017,24-07-2021,Yes,No,Yes,Good,5.42,Good
3349,Laptop,83903151,HP,Probook,16-12-2014,03-07-2021,No,No,No,Average,5.18,Good
3350,Smart Phone,34888650,Blackberry,Q10,09-02-2017,25-03-2021,No,No,Yes,Good,18.9,Good
3351,Laptop,46051271,HP,Pavilion,25-06-2019,05-07-2021,No,Yes,No,Average,3.38,Poor
3352,Smart Phone,30976160,Nokia,G300,01-05-2016,15-02-2021,No,No,No,Poor,1.5,Good
3353,Laptop,47072015,HP,EliteBook,27-01-2019,16-04-2021,No,No,No,Average,6.46,Poor
3354,Smart Phone,1842913,Apple,Iphone XS,23-05-2019,07-02-2021,No,Yes,No,Average,3.9,Average
3355,Smart Phone,51926816,OnePlus,OnePlus 7pro,30-05-2016,08-02-2021,No,No,No,Good,12.58,Poor
3356,Laptop,69932441,Apple,ProBook,23-07-2015,19-07-2021,No,No,No,Average,7.5,Good
3357,Laptop,37817015,Lenovo,ThinkPad,23-02-2016,07-04-2021,No,Yes,No,Average,2.11,Poor
3358,Smart Phone,50182060,Samsung,Galaxy A6,12-08-2017,01-07-2021,No,No,Yes,Good,13.47,Poor
3359,Laptop,87011685,HP,Probook,11-04-2015,12-05-2021,No,Yes,No,Poor,2.97,Good
3360,Feature Phone,72918043,Nokia,125,14-02-2016,12-04-2021,No,No,Yes,Average,7.61,Good
3361,Smart Phone,50500512,Oppo,A11k,07-02-2019,14-03-2021,No,Yes,No,Good,19.58,Average
3362,Laptop,33721613,Dell,Vostro,29-03-2019,21-01-2021,No,No,Yes,Poor,4.98,Average
3363,Laptop,16845237,Apple,ProBook,24-11-2018,26-07-2021,No,No,No,Average,9.78,Poor
3364,Laptop,70088397,Apple,MacBook,01-10-2016,04-01-2021,No,No,No,Average,2.99,Good
3365,Feature Phone,59351191,Nokia,225,14-06-2017,07-08-2021,Yes,No,Yes,Poor,2.22,Average
3366,Smart Phone,62023078,Blackberry,Passport,10-10-2019,16-06-2021,No,Yes,No,Average,5.68,Poor
3367,Smart Phone,40507897,Samsung,Galaxy Note 9,21-09-2015,01-08-2021,Yes,Yes,Yes,Good,16.73,Average
3368,Smart Phone,46140944,Blackberry,Aurora,18-02-2019,09-05-2021,No,Yes,No,Poor,3.8,Poor
3369,Laptop,62723619,Lenovo,Ideapad,05-02-2018,16-04-2021,No,Yes,No,Poor,1.54,Poor
3370,Smart Phone,59639671,Apple,Iphone 6,23-04-2014,24-03-2021,Yes,Yes,Yes,Good,11.59,Average
3371,Smart Phone,16915329,OnePlus,OnePlus 7pro,10-05-2016,01-01-2021,No,No,Yes,Average,6.47,Good
3372,Smart Phone,95698526,Nokia,C20 Plus,12-02-2019,15-06-2021,No,No,Yes,Average,4.91,Good
3373,Feature Phone,41724293,Samsung,6300,27-08-2014,22-02-2021,No,No,No,Poor,2.95,Average
3374,Feature Phone,99286163,Nokia,6300,07-06-2018,25-07-2021,No,Yes,Yes,Average,2.25,Average
3375,Smart Phone,56540031,Oppo,A11k,06-07-2018,12-06-2021,No,No,No,Poor,1.8,Average
3376,Laptop,66214571,Apple,ProBook,27-04-2020,17-02-2021,Yes,Yes,Yes,Poor,1.6,Poor
3377,Feature Phone,16684980,Samsung,225,10-08-2019,11-06-2021,No,Yes,No,Good,15.74,Good
3378,Feature Phone,91422644,Samsung,225,30-07-2014,11-01-2021,No,No,Yes,Good,16.53,Poor
3379,Smart Phone,47173378,Apple,Iphone 5S,29-12-2016,07-03-2021,No,Yes,Yes,Poor,4.73,Good
3380,Smart Phone,40010915,Samsung,Galaxy Note 9,01-04-2014,20-06-2021,Yes,Yes,Yes,Average,1.54,Average
3381,Smart Phone,75881962,Blackberry,Curve,09-10-2019,06-07-2021,No,No,No,Good,6.98,Average
3382,Laptop,60347473,Apple,MacBook,16-06-2015,23-02-2021,No,No,No,Average,8.12,Poor
3383,Feature Phone,91070098,Nokia,8000,11-07-2014,17-01-2021,No,No,No,Poor,2.33,Good
3384,Laptop,78998063,HP,Probook,03-12-2015,10-02-2021,No,No,No,Average,4.89,Good
3385,Smart Phone,75819545,Blackberry,Q10,22-05-2019,23-01-2021,Yes,Yes,Yes,Good,6.5,Poor
3386,Laptop,77913791,Lenovo,Ideapad,03-07-2014,22-05-2021,Yes,No,Yes,Average,9.28,Poor
3387,Smart Phone,53179210,OnePlus,OnePlus 7T,27-03-2014,06-02-2021,Yes,Yes,Yes,Average,5.78,Poor
3388,Feature Phone,11225614,Nokia,8000,06-04-2015,17-02-2021,No,No,No,Poor,1.23,Poor
3389,Laptop,39808448,Dell,Inspiron,09-12-2017,20-03-2021,No,No,No,Average,4.83,Poor
3390,Smart Phone,31373944,OnePlus,OnePlus 7T,06-08-2019,30-06-2021,No,Yes,Yes,Average,5.3,Average
3391,Smart Phone,19111124,Nokia,G50,02-09-2017,14-05-2021,No,Yes,Yes,Average,3.56,Average
3392,Laptop,25150520,Dell,Vostro,25-01-2016,30-04-2021,No,No,No,Good,11.17,Good
3393,Feature Phone,14072086,Samsung,215,17-04-2015,11-03-2021,Yes,Yes,Yes,Poor,1.8,Average
3394,Laptop,97765165,Lenovo,ThinkPad,03-07-2018,15-03-2021,No,Yes,Yes,Poor,1.22,Average
3395,Feature Phone,79235228,Nokia,125,15-09-2020,04-07-2021,No,Yes,No,Good,2.4,Average
3396,Smart Phone,64063492,Samsung,Galaxy A6,29-01-2020,04-03-2021,No,Yes,No,Average,6.38,Good
3397,Laptop,50575169,Lenovo,Ideapad,23-01-2018,24-07-2021,No,Yes,No,Average,3.39,Average
3398,Laptop,7743061,Dell,Vostro,30-05-2019,25-04-2021,Yes,No,Yes,Good,14.68,Average
3399,Feature Phone,93239851,Nokia,6300,13-05-2015,10-07-2021,No,Yes,No,Good,18.42,Good
3400,Smart Phone,3632628,Oppo,Neo,30-07-2014,22-06-2021,Yes,No,Yes,Good,14.3,Poor
3401,Smart Phone,75867683,Samsung,Galaxy A8s,26-11-2015,11-07-2021,No,No,Yes,Poor,4.21,Poor
3402,Feature Phone,81284283,Nokia,6300,31-10-2015,24-03-2021,No,No,No,Average,9.93,Poor
3403,Feature Phone,20075743,Samsung,6300,09-11-2019,26-07-2021,Yes,No,Yes,Good,2.38,Poor
3404,Laptop,83280467,HP,Pavilion,20-06-2017,04-01-2021,No,No,Yes,Average,6.72,Poor
3405,Smart Phone,65247136,Nokia,XR20,31-08-2017,17-07-2021,No,No,No,Poor,1.21,Good
3406,Smart Phone,17323260,Blackberry,Q5,22-06-2019,05-07-2021,No,No,No,Average,2.17,Average
3407,Feature Phone,76604522,Samsung,225,24-08-2018,03-06-2021,No,No,No,Poor,1.1,Good
3408,Feature Phone,58605097,Samsung,5310,27-10-2016,25-03-2021,No,Yes,No,Average,8,Poor
3409,Laptop,78533714,Dell,Inspiron,11-10-2016,23-01-2021,No,Yes,Yes,Average,5.22,Average
3410,Laptop,462112,Lenovo,Ideapad,20-01-2018,15-05-2021,No,Yes,No,Poor,3.18,Average
3411,Laptop,32180466,HP,Probook,31-12-2014,19-07-2021,No,No,No,Poor,2.39,Good
3412,Smart Phone,65954270,Nokia,G50,07-05-2016,16-07-2021,No,Yes,No,Good,10.15,Poor
3413,Feature Phone,69108426,Samsung,6300,13-07-2020,05-08-2021,No,No,Yes,Poor,2.64,Average
3414,Laptop,95585222,HP,Probook,08-01-2020,10-06-2021,No,No,Yes,Poor,3.6,Average
3415,Smart Phone,12881871,Apple,Iphone 5,10-04-2018,14-06-2021,No,Yes,No,Average,1.94,Poor
3416,Feature Phone,7649684,Samsung,215,10-10-2018,18-07-2021,No,No,No,Average,5.8,Poor
3417,Feature Phone,5290901,Samsung,8000,17-04-2017,26-04-2021,No,Yes,No,Poor,2.4,Good
3418,Smart Phone,64502069,OnePlus,OnePlus 6T,01-10-2019,21-05-2021,Yes,No,Yes,Poor,1.55,Average
3419,Feature Phone,5139095,Nokia,215,11-11-2014,20-06-2021,No,No,Yes,Good,9.18,Poor
3420,Feature Phone,81356706,Samsung,6300,27-05-2020,18-01-2021,No,No,Yes,Poor,1.4,Good
3421,Feature Phone,64269467,Nokia,8000,12-03-2019,01-02-2021,No,No,Yes,Good,8.74,Poor
3422,Laptop,76433849,HP,Probook,13-10-2019,22-05-2021,No,No,Yes,Average,2.59,Average
3423,Smart Phone,67524556,Nokia,G300,22-09-2016,09-01-2021,No,No,No,Poor,1.82,Good
3424,Smart Phone,68883171,Samsung,Galaxy Note 9,26-06-2016,31-01-2021,No,Yes,No,Good,13.21,Good
3425,Feature Phone,91350268,Nokia,8000,01-08-2016,13-01-2021,No,No,No,Good,11.89,Good
3426,Laptop,39603937,Dell,Vostro,22-05-2019,09-05-2021,No,Yes,Yes,Average,6.17,Poor
3427,Smart Phone,92484221,OnePlus,OnePlus 7,09-11-2017,08-04-2021,No,Yes,Yes,Average,8.59,Average
3428,Laptop,95841298,Dell,Vostro,08-07-2016,12-07-2021,Yes,Yes,Yes,Poor,4.9,Good
3429,Feature Phone,35594444,Nokia,125,29-03-2016,06-07-2021,Yes,Yes,Yes,Good,10.53,Good
3430,Feature Phone,69286827,Nokia,6300,12-09-2014,17-04-2021,Yes,No,Yes,Good,3.85,Good
3431,Laptop,78963184,Dell,Vostro,20-09-2015,27-02-2021,No,No,No,Average,9.44,Average
3432,Smart Phone,14941764,Samsung,Galaxy A6,27-08-2018,07-02-2021,Yes,No,Yes,Average,2.19,Average
3433,Smart Phone,8594617,Nokia,G300,05-02-2020,02-06-2021,Yes,Yes,Yes,Poor,2.8,Average
3434,Smart Phone,79931557,Oppo,Neo,29-02-2016,22-04-2021,No,Yes,No,Poor,2.64,Poor
3435,Smart Phone,66925101,Oppo,A52,27-02-2015,09-05-2021,Yes,Yes,Yes,Good,11.17,Good
3436,Laptop,9576711,Apple,MacBook,07-12-2019,30-07-2021,Yes,No,Yes,Poor,2.19,Poor
3437,Laptop,16456082,Dell,Vostro,14-07-2015,22-02-2021,No,Yes,No,Good,2.62,Good
3438,Feature Phone,21603235,Samsung,8000,22-06-2018,01-02-2021,No,No,No,Good,15,Poor
3439,Laptop,36118915,HP,EliteBook,10-05-2015,10-01-2021,No,Yes,Yes,Good,10.39,Average
3440,Laptop,22499103,Apple,ProBook,21-08-2019,01-07-2021,Yes,Yes,Yes,Average,7.65,Good
3441,Laptop,33016443,Lenovo,Ideapad,05-12-2017,09-05-2021,No,No,Yes,Poor,1.91,Poor
3442,Laptop,46603524,Lenovo,Ideapad,25-04-2017,01-04-2021,No,Yes,No,Average,2.77,Good
3443,Laptop,59621348,Dell,Inspiron,17-06-2019,07-03-2021,No,No,Yes,Average,8.2,Good
3444,Smart Phone,35434399,Apple,Iphone X,09-11-2020,12-05-2021,No,No,Yes,Average,6.78,Poor
3445,Smart Phone,8240095,Apple,Iphone 8,15-07-2014,11-02-2021,No,Yes,No,Good,19.51,Average
3446,Laptop,52291197,Dell,Inspiron,26-10-2014,12-01-2021,No,No,Yes,Good,7.99,Average
3447,Feature Phone,91020000,Samsung,5310,26-04-2014,03-07-2021,Yes,No,Yes,Poor,4.35,Average
3448,Smart Phone,34959183,Samsung,Galaxy S9,08-05-2017,17-01-2021,No,No,Yes,Poor,3.54,Poor
3449,Feature Phone,60657954,Samsung,6300,20-08-2016,09-07-2021,No,No,No,Poor,3.2,Good
3450,Feature Phone,74540259,Samsung,215,28-02-2014,02-01-2021,Yes,No,Yes,Poor,2.36,Average
3451,Feature Phone,9453890,Samsung,125,02-03-2014,19-03-2021,No,Yes,No,Good,19.16,Poor
3452,Smart Phone,72439111,Apple,Iphone 5S,04-07-2017,31-03-2021,Yes,Yes,Yes,Average,1.9,Average
3453,Laptop,93372909,Apple,ProBook,11-12-2014,01-04-2021,No,Yes,No,Average,5.43,Poor
3454,Feature Phone,93821414,Samsung,215,09-06-2018,03-06-2021,Yes,Yes,Yes,Average,8.12,Poor
3455,Feature Phone,36834204,Samsung,8000,01-07-2017,02-06-2021,No,Yes,No,Good,8.65,Poor
3456,Feature Phone,72358405,Nokia,6300,23-11-2016,18-07-2021,No,Yes,No,Good,19.15,Poor
3457,Smart Phone,86490856,Oppo,Find 7,28-04-2019,12-05-2021,No,Yes,No,Average,5.83,Good
3458,Smart Phone,58868997,Nokia,T20,18-06-2014,19-02-2021,Yes,No,Yes,Average,2.93,Poor
3459,Smart Phone,63631531,Oppo,N1,08-03-2019,25-01-2021,No,No,No,Poor,1.2,Poor
3460,Feature Phone,82531287,Nokia,8000,28-01-2018,20-07-2021,Yes,No,Yes,Poor,2.48,Average
3461,Smart Phone,94100662,Blackberry,Leap,15-11-2018,28-01-2021,No,No,Yes,Average,3.33,Average
3462,Feature Phone,79950466,Samsung,8000,09-03-2016,04-02-2021,No,No,No,Good,7.61,Average
3463,Feature Phone,89503881,Samsung,125,25-05-2015,22-01-2021,No,No,No,Poor,1.68,Good
3464,Laptop,68996772,Dell,Inspiron,17-02-2014,02-02-2021,Yes,No,Yes,Good,9.8,Good
3465,Laptop,8961891,HP,Probook,09-01-2020,26-02-2021,Yes,Yes,Yes,Good,10.33,Average
3466,Laptop,88492995,HP,EliteBook,10-05-2020,18-01-2021,No,No,No,Good,6.52,Poor
3467,Laptop,97928324,Dell,Vostro,05-03-2019,03-01-2021,No,No,No,Good,8.1,Good
3468,Laptop,42461982,Apple,ProBook,04-07-2019,11-05-2021,No,No,No,Average,6.58,Average
3469,Laptop,57047096,Lenovo,Ideapad,06-02-2017,07-08-2021,Yes,No,Yes,Poor,4.64,Good
3470,Laptop,65029725,Lenovo,ThinkPad,09-05-2019,26-06-2021,No,No,No,Good,12.55,Good
3471,Smart Phone,73994527,Apple,Iphone 12,07-06-2019,14-02-2021,No,No,Yes,Average,1.26,Poor
3472,Laptop,32784657,Dell,Vostro,17-02-2015,13-01-2021,No,Yes,No,Average,3.3,Average
3473,Smart Phone,88373546,Samsung,Galaxy A8s,01-01-2014,16-03-2021,Yes,Yes,Yes,Average,7.25,Good
3474,Laptop,69334122,Dell,Vostro,02-01-2019,07-07-2021,No,Yes,No,Good,15.41,Average
3475,Smart Phone,18539417,Nokia,G50,22-07-2019,16-05-2021,No,Yes,Yes,Good,6.58,Poor
3476,Laptop,97594826,HP,Pavilion,20-06-2019,03-08-2021,No,Yes,No,Good,8.49,Average
3477,Smart Phone,92419247,Oppo,R1,14-12-2017,27-06-2021,No,No,Yes,Average,2.8,Average
3478,Laptop,35091424,Dell,Inspiron,08-07-2018,30-04-2021,Yes,No,Yes,Good,18.54,Good
3479,Feature Phone,61749160,Samsung,125,08-01-2020,21-07-2021,Yes,Yes,Yes,Poor,4.28,Good
3480,Laptop,19300658,Dell,Vostro,22-03-2015,31-01-2021,No,Yes,Yes,Good,19.96,Average
3481,Feature Phone,73439523,Samsung,8000,25-03-2014,02-06-2021,No,Yes,No,Poor,4.28,Good
3482,Laptop,99625221,Lenovo,ThinkPad,13-01-2015,02-06-2021,No,Yes,Yes,Average,2.32,Good
3483,Feature Phone,65620489,Samsung,215,22-11-2015,22-03-2021,No,No,No,Average,6.94,Average
3484,Laptop,48183543,Apple,ProBook,26-07-2018,03-02-2021,No,No,No,Poor,1.16,Poor
3485,Feature Phone,35159230,Samsung,225,03-06-2018,27-07-2021,No,Yes,Yes,Good,14.7,Average
3486,Feature Phone,63403299,Samsung,215,16-03-2017,23-06-2021,No,Yes,Yes,Average,4.82,Average
3487,Laptop,63829693,Dell,Vostro,09-11-2016,17-06-2021,No,No,Yes,Poor,3.22,Poor
3488,Smart Phone,74802814,Samsung,Galaxy Note 9,25-08-2019,01-05-2021,No,No,No,Good,15.4,Average
3489,Smart Phone,79917759,Nokia,X20,24-09-2017,27-02-2021,No,Yes,Yes,Good,18.32,Good
3490,Feature Phone,98574056,Samsung,215,15-12-2020,22-02-2021,Yes,Yes,Yes,Average,4.89,Good
3491,Laptop,83694356,HP,Probook,16-07-2018,04-08-2021,No,No,No,Good,14.65,Average
3492,Feature Phone,93820301,Nokia,8000,02-03-2017,19-01-2021,No,No,Yes,Good,5.87,Good
3493,Laptop,25637144,HP,Pavilion,07-09-2016,02-04-2021,No,No,Yes,Poor,3.98,Poor
3494,Laptop,52675386,HP,EliteBook,25-01-2020,20-05-2021,No,Yes,No,Poor,3.88,Poor
3495,Feature Phone,6250058,Samsung,225,04-11-2019,07-08-2021,No,Yes,Yes,Good,10.75,Average
3496,Smart Phone,28968733,Blackberry,Torch,04-01-2016,02-02-2021,No,Yes,Yes,Good,12.69,Average
3497,Feature Phone,87220643,Samsung,215,31-08-2014,10-05-2021,No,No,No,Good,14.6,Good
3498,Laptop,7964992,Lenovo,ThinkPad,22-05-2018,21-03-2021,No,Yes,No,Average,3.82,Good
3499,Smart Phone,1956634,Samsung,Galaxy J7 duo,28-03-2019,25-07-2021,No,Yes,No,Good,8.39,Good
3500,Laptop,25326758,Lenovo,Ideapad,10-08-2015,25-05-2021,No,No,No,Good,19.6,Poor
3501,Laptop,15482679,Apple,MacBook,21-12-2019,11-06-2021,No,No,Yes,Good,1.8,Good
3502,Laptop,5703357,Dell,Vostro,02-05-2016,30-06-2021,No,Yes,No,Poor,1.35,Poor
3503,Feature Phone,70678796,Nokia,125,07-01-2018,24-04-2021,No,Yes,Yes,Good,5.27,Poor
3504,Smart Phone,36089109,Apple,Iphone 7,19-12-2014,20-02-2021,No,Yes,Yes,Average,6.17,Poor
3505,Feature Phone,22334152,Samsung,8000,30-07-2014,22-01-2021,Yes,No,Yes,Poor,3.57,Average
3506,Smart Phone,97935377,Oppo,A3s,31-01-2019,25-04-2021,No,No,No,Poor,1.13,Good
3507,Feature Phone,66465478,Nokia,6300,10-08-2015,09-05-2021,No,No,No,Average,9.2,Poor
3508,Smart Phone,23217669,OnePlus,OnePlus 9R,22-01-2020,03-05-2021,Yes,Yes,Yes,Good,19.2,Average
3509,Smart Phone,77294968,OnePlus,OnePlus 7pro,27-06-2020,18-02-2021,Yes,Yes,Yes,Poor,2.75,Good
3510,Feature Phone,98515998,Samsung,125,16-10-2020,29-03-2021,No,Yes,No,Good,17.37,Good
3511,Feature Phone,15791634,Nokia,125,08-10-2020,03-08-2021,Yes,No,Yes,Average,7.16,Good
3512,Laptop,16077188,HP,EliteBook,09-10-2017,05-05-2021,No,Yes,No,Poor,4.97,Good
3513,Smart Phone,96925553,Oppo,Find 7,21-04-2018,27-05-2021,No,No,No,Good,6.42,Poor
3514,Smart Phone,45001031,Samsung,Galaxy Note 9,22-10-2014,01-08-2021,No,No,No,Average,1.5,Good
3515,Laptop,1948042,Apple,MacBook,23-10-2016,11-02-2021,No,Yes,No,Average,2.16,Good
3516,Feature Phone,74162352,Nokia,215,23-06-2018,23-02-2021,No,No,No,Good,4.19,Good
3517,Feature Phone,72980637,Samsung,125,19-08-2016,22-04-2021,No,Yes,No,Poor,3.74,Good
3518,Feature Phone,55935852,Nokia,5310,18-11-2016,01-04-2021,No,Yes,No,Average,2.27,Poor
3519,Laptop,96193082,Apple,ProBook,30-08-2015,28-06-2021,No,Yes,Yes,Good,7.79,Poor
3520,Laptop,27320136,Dell,Inspiron,10-07-2020,05-01-2021,Yes,No,Yes,Poor,4.18,Poor
3521,Smart Phone,79452861,Apple,Iphone SE,05-11-2017,23-01-2021,No,No,No,Average,2.24,Poor
3522,Smart Phone,31335553,Apple,Iphone 6S,22-11-2018,23-02-2021,No,Yes,Yes,Good,12.87,Poor
3523,Feature Phone,14477676,Nokia,8000,08-12-2016,13-01-2021,Yes,Yes,Yes,Poor,4.5,Poor
3524,Smart Phone,87908763,Apple,Iphone 12,27-06-2019,03-08-2021,No,Yes,Yes,Good,10.94,Average
3525,Laptop,52756306,Lenovo,ThinkPad,21-10-2016,18-07-2021,No,No,No,Poor,4.4,Average
3526,Smart Phone,7411892,Oppo,Joy,06-08-2019,31-05-2021,No,Yes,Yes,Poor,1.57,Poor
3527,Feature Phone,8179135,Nokia,6300,20-05-2015,04-02-2021,No,No,Yes,Average,5.1,Good
3528,Feature Phone,50582143,Samsung,125,10-09-2018,20-05-2021,No,Yes,No,Poor,3.3,Poor
3529,Laptop,86133333,Lenovo,ThinkPad,30-06-2017,17-03-2021,No,No,No,Average,5.99,Good
3530,Feature Phone,51754105,Samsung,215,05-03-2018,29-01-2021,No,No,No,Poor,4.42,Good
3531,Laptop,36688012,HP,Probook,06-05-2016,22-06-2021,No,Yes,No,Poor,1.66,Average
3532,Laptop,48430869,Dell,Vostro,15-11-2016,18-02-2021,No,No,Yes,Poor,3.44,Poor
3533,Smart Phone,60544674,Nokia,XR20,19-01-2015,08-04-2021,Yes,Yes,Yes,Average,2.46,Poor
3534,Smart Phone,91697943,Samsung,Galaxy S9,15-10-2016,18-06-2021,No,No,No,Poor,2.4,Poor
3535,Laptop,56293623,Lenovo,Ideapad,22-11-2019,05-05-2021,Yes,Yes,Yes,Poor,4.65,Poor
3536,Laptop,41188149,Lenovo,ThinkPad,13-05-2017,05-06-2021,Yes,Yes,Yes,Average,8.45,Good
3537,Laptop,9944596,Lenovo,ThinkPad,16-01-2016,24-03-2021,No,Yes,Yes,Poor,2.8,Poor
3538,Laptop,70595048,Apple,ProBook,06-10-2020,12-02-2021,No,Yes,Yes,Good,16.58,Average
3539,Smart Phone,46680921,Nokia,XR20,25-09-2018,08-06-2021,No,Yes,No,Good,10.26,Average
3540,Smart Phone,18227116,OnePlus,OnePlus 7T,16-10-2015,03-06-2021,No,No,No,Poor,1.3,Poor
3541,Feature Phone,57849836,Nokia,225,05-10-2016,02-04-2021,Yes,Yes,Yes,Poor,2.52,Good
3542,Feature Phone,16602052,Samsung,125,23-10-2020,13-03-2021,Yes,No,Yes,Average,5.25,Good
3543,Laptop,87740899,Lenovo,ThinkPad,24-03-2015,29-07-2021,Yes,Yes,Yes,Poor,3.14,Good
3544,Feature Phone,52973697,Samsung,5310,02-02-2015,13-03-2021,Yes,Yes,Yes,Good,2.83,Poor
3545,Laptop,51301613,HP,Probook,23-10-2014,12-05-2021,Yes,Yes,Yes,Good,1.17,Poor
3546,Smart Phone,62190657,Oppo,A3s,10-09-2017,28-06-2021,No,No,Yes,Good,10.21,Average
3547,Laptop,95664804,Dell,Vostro,12-10-2018,17-04-2021,No,No,No,Poor,4.84,Average
3548,Feature Phone,54655973,Nokia,125,17-02-2017,23-05-2021,No,Yes,No,Poor,1.1,Good
3549,Laptop,31654982,HP,Probook,31-12-2017,27-01-2021,No,Yes,Yes,Good,1.96,Good
3550,Laptop,32650600,Dell,Inspiron,22-03-2020,07-07-2021,No,No,Yes,Average,7.11,Good
3551,Laptop,29317394,HP,Probook,21-10-2016,22-06-2021,No,No,No,Poor,3.94,Average
3552,Feature Phone,18056631,Samsung,215,02-01-2020,02-03-2021,No,No,No,Poor,4.48,Average
3553,Feature Phone,95500485,Samsung,8000,18-09-2018,20-06-2021,No,No,Yes,Poor,4.28,Good
3554,Feature Phone,37055271,Samsung,125,08-08-2016,13-02-2021,No,No,Yes,Poor,3.73,Poor
3555,Smart Phone,1004472,Apple,Iphone XS,17-10-2016,25-01-2021,No,Yes,No,Poor,2.6,Average
3556,Laptop,93247382,Apple,MacBook,20-05-2015,20-06-2021,No,Yes,Yes,Good,5.98,Good
3557,Laptop,99748791,Dell,Inspiron,30-06-2014,22-02-2021,No,Yes,No,Average,9.82,Good
3558,Feature Phone,33513805,Samsung,5310,28-11-2016,21-07-2021,No,No,No,Good,11.39,Good
3559,Laptop,10188613,Dell,Inspiron,15-02-2018,03-01-2021,No,Yes,No,Poor,4.26,Poor
3560,Laptop,92612044,Lenovo,ThinkPad,20-06-2014,07-08-2021,No,No,No,Good,2.9,Average
3561,Feature Phone,89167793,Nokia,215,20-05-2019,09-05-2021,No,Yes,No,Average,5.77,Poor
3562,Smart Phone,43187690,Blackberry,Q5,06-05-2014,16-05-2021,No,Yes,Yes,Average,2.32,Poor
3563,Feature Phone,14840678,Nokia,5310,17-08-2019,02-04-2021,No,Yes,No,Good,17.94,Poor
3564,Smart Phone,87569940,Oppo,Find 7,21-04-2014,16-06-2021,No,No,No,Average,8.5,Average
3565,Feature Phone,17147729,Nokia,5310,22-01-2019,28-05-2021,No,Yes,No,Average,3.45,Good
3566,Laptop,68785918,Lenovo,ThinkPad,21-10-2014,15-03-2021,No,Yes,No,Good,7.22,Poor
3567,Feature Phone,14612831,Samsung,5310,22-04-2020,09-05-2021,No,Yes,No,Good,19.14,Good
3568,Feature Phone,2071305,Samsung,215,28-10-2020,03-02-2021,No,Yes,No,Good,12.24,Average
3569,Feature Phone,33459363,Nokia,8000,01-08-2014,03-04-2021,No,No,No,Average,9.83,Poor
3570,Feature Phone,30527751,Nokia,8000,31-03-2014,30-06-2021,No,No,No,Good,18.3,Average
3571,Smart Phone,53475718,OnePlus,OnePlus 7,27-07-2015,23-03-2021,No,Yes,Yes,Good,11.56,Poor
3572,Smart Phone,61557888,Nokia,G300,15-01-2019,15-05-2021,Yes,Yes,Yes,Poor,2.76,Average
3573,Feature Phone,30876668,Samsung,215,08-03-2020,19-01-2021,No,Yes,No,Average,4.23,Good
3574,Smart Phone,1422788,OnePlus,OnePlus 6,01-03-2015,27-05-2021,Yes,No,Yes,Poor,4.7,Poor
3575,Laptop,49966589,Dell,Vostro,22-05-2019,24-04-2021,No,No,Yes,Poor,4.42,Good
3576,Smart Phone,61551954,Apple,Iphone 12,24-03-2015,18-06-2021,No,No,No,Average,9.68,Average
3577,Laptop,12880911,HP,Probook,24-01-2015,11-07-2021,No,No,No,Average,4.38,Good
3578,Smart Phone,35845362,Apple,Iphone 8,01-03-2018,10-01-2021,Yes,No,Yes,Poor,4.93,Average
3579,Feature Phone,46443168,Nokia,5310,01-10-2018,02-04-2021,Yes,Yes,Yes,Poor,4.93,Average
3580,Smart Phone,94404173,Apple,Iphone 6S,14-03-2015,17-06-2021,No,Yes,Yes,Average,1.68,Average
